COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00004,C00003,CLI00260,PER,V00037,SUC00010,2018-01-04,15,160000.00,10666.67,27200.00
P00004,C00003,CLI00260,PER,V00037,SUC00010,2021-01-04,15,160000.00,10666.67,27200.00
P00004,C00003,CLI00260,DOM,V00035,SUC00016,2018-01-04,8,90000.00,11250.00,0.81
P00004,C00003,CLI00260,DOM,V00035,SUC00016,2021-01-04,8,90000.00,11250.00,0.81
P00004,C00003,CLI00628,COL,V00018,SUC00038,2016-01-17,39,500000.00,12820.51,60000.00
P00004,C00003,CLI00628,COL,V00018,SUC00038,2019-11-17,39,500000.00,12820.51,60000.00
P00004,C00003,CLI00628,HON,V00024,SUC00021,2018-07-05,41,430000.00,10487.80,60200.00
P00004,C00003,CLI00628,HON,V00024,SUC00021,2021-07-05,41,430000.00,10487.80,60200.00
P00004,C00003,CLI00220,ARG,V00032,SUC00057,2019-07-29,38,390000.00,10263.16,27300.00
P00004,C00003,CLI00186,GUA,V00015,SUC00004,2016-04-22,43,520000.00,12093.02,83200.00
P00004,C00003,CLI00186,GUA,V00015,SUC00004,2020-04-22,43,520000.00,12093.02,83200.00
P00004,C00003,CLI00186,MEX,V00047,SUC00056,2016-05-28,18,190000.00,10555.56,38000.00
P00004,C00003,CLI00186,MEX,V00047,SUC00056,2020-05-28,18,190000.00,10555.56,38000.00
P00004,C00003,CLI00705,MEX,V00021,SUC00064,2016-09-08,31,340000.00,10967.74,30600.00
P00004,C00003,CLI00705,MEX,V00021,SUC00064,2020-09-08,31,340000.00,10967.74,30600.00
P00004,C00003,CLI00705,PAR,V00043,SUC00009,2019-01-28,14,200000.00,14285.71,14000.00
P00004,C00003,CLI00705,DOM,V00004,SUC00041,2017-08-12,5,60000.00,12000.00,0.78
P00004,C00003,CLI00772,GUA,V00011,SUC00028,2018-07-12,34,350000.00,10294.12,17500.00
P00004,C00003,CLI00772,GUA,V00011,SUC00028,2021-07-12,34,350000.00,10294.12,17500.00
P00004,C00003,CLI00512,PAR,V00043,SUC00009,2016-01-12,33,340000.00,10303.03,20400.00
P00004,C00003,CLI00512,PAR,V00043,SUC00009,2019-11-12,33,340000.00,10303.03,20400.00
P00004,C00003,CLI00304,HON,V00020,SUC00032,2017-11-24,4,50000.00,12500.00,0.50
P00004,C00003,CLI00658,CHI,V00052,SUC00003,2017-10-23,4,50000.00,12500.00,0.25
P00004,C00003,CLI00677,COL,V00051,SUC00001,2016-07-15,24,250000.00,10416.67,12500.00
P00004,C00003,CLI00592,CHI,V00030,SUC00051,2016-07-26,26,270000.00,10384.62,29700.00
P00004,C00003,CLI00033,HON,V00057,SUC00015,2017-07-16,23,240000.00,10434.78,21600.00
P00004,C00003,CLI00033,HON,V00057,SUC00015,2020-07-16,23,240000.00,10434.78,21600.00
P00004,C00003,CLI00033,PER,V00040,SUC00061,2017-10-30,15,160000.00,10666.67,27200.00
P00004,C00003,CLI00380,CRI,V00003,SUC00026,2016-07-14,47,560000.00,11914.89,89600.00
P00004,C00003,CLI00500,PAR,V00044,SUC00042,2016-04-30,43,520000.00,12093.02,52000.00
P00004,C00003,CLI00500,PAR,V00044,SUC00042,2020-04-30,43,520000.00,12093.02,52000.00
P00004,C00003,CLI00469,HON,V00034,SUC00062,2017-09-12,46,490000.00,10652.17,49000.00
P00004,C00003,CLI00469,DOM,V00054,SUC00040,2019-01-07,7,80000.00,11428.57,0.88
P00004,C00003,CLI00557,ECU,V00064,SUC00060,2018-03-07,36,400000.00,11111.11,20000.00
P00004,C00003,CLI00557,ECU,V00064,SUC00060,2021-03-07,36,400000.00,11111.11,20000.00
P00004,C00003,CLI00420,HON,V00006,SUC00030,2017-02-20,1,20000.00,20000.00,0.26
P00004,C00003,CLI00420,PAR,V00044,SUC00042,2019-09-24,41,420000.00,10243.90,33600.00
P00004,C00003,CLI00640,PER,V00040,SUC00061,2019-04-10,31,320000.00,10322.58,48000.00
P00004,C00003,CLI00147,ESP,V00063,SUC00027,2016-09-19,35,420000.00,12000.00,46200.00
P00004,C00003,CLI00147,ESP,V00063,SUC00027,2020-09-19,35,420000.00,12000.00,46200.00
P00004,C00003,CLI00080,ECU,V00029,SUC00025,2016-04-09,2,30000.00,15000.00,0.60
P00004,C00003,CLI00080,ECU,V00029,SUC00025,2020-04-09,2,30000.00,15000.00,0.60
P00004,C00003,CLI00080,URU,V00027,SUC00065,2019-04-01,36,370000.00,10277.78,48100.00
P00004,C00003,CLI00111,PAR,V00044,SUC00042,2017-01-12,37,380000.00,10270.27,64600.00
P00004,C00003,CLI00770,CHI,V00023,SUC00059,2016-05-17,7,80000.00,11428.57,0.88
P00004,C00003,CLI00770,CHI,V00023,SUC00059,2020-05-17,7,80000.00,11428.57,0.88
P00004,C00003,CLI00770,MEX,V00014,SUC00048,2016-11-23,33,340000.00,10303.03,64600.00
P00004,C00003,CLI00770,DOM,V00035,SUC00016,2019-01-02,10,110000.00,11000.00,11000.00
P00004,C00003,CLI00770,URU,V00065,SUC00039,2019-06-27,50,510000.00,10200.00,66300.00
P00004,C00003,CLI00464,COL,V00051,SUC00001,2017-07-29,48,490000.00,10208.33,88200.00
P00004,C00003,CLI00464,COL,V00051,SUC00001,2020-07-29,48,490000.00,10208.33,88200.00
P00004,C00003,CLI00030,CRI,V00060,SUC00022,2016-04-06,16,170000.00,10625.00,17000.00
P00004,C00003,CLI00030,CRI,V00060,SUC00022,2020-04-06,16,170000.00,10625.00,17000.00
P00004,C00003,CLI00545,PAR,V00043,SUC00009,2019-06-15,48,490000.00,10208.33,93100.00
P00004,C00003,CLI00112,URU,V00027,SUC00065,2018-11-19,49,670000.00,13673.47,87100.00
P00004,C00003,CLI00112,URU,V00027,SUC00065,2020-11-19,49,670000.00,13673.47,87100.00
P00004,C00003,CLI00305,ARG,V00058,SUC00024,2018-06-22,15,180000.00,12000.00,30600.00
P00004,C00003,CLI00305,ARG,V00058,SUC00024,2021-06-22,15,180000.00,12000.00,30600.00
P00004,C00003,CLI00305,ESP,V00061,SUC00014,2017-01-07,19,200000.00,10526.32,10000.00
P00004,C00003,CLI00305,ESP,V00045,SUC00008,2019-06-24,3,40000.00,13333.33,0.48
P00004,C00003,CLI00305,URU,V00041,SUC00058,2018-01-10,12,130000.00,10833.33,10400.00
P00004,C00003,CLI00305,URU,V00041,SUC00058,2021-01-10,12,130000.00,10833.33,10400.00
P00004,C00003,CLI00352,GUA,V00005,SUC00013,2018-02-24,38,390000.00,10263.16,78000.00
P00004,C00003,CLI00352,GUA,V00005,SUC00013,2021-02-24,38,390000.00,10263.16,78000.00
P00004,C00003,CLI00352,PAR,V00025,SUC00049,2017-12-12,23,240000.00,10434.78,45600.00
P00004,C00003,CLI00352,PAR,V00025,SUC00049,2020-12-12,23,240000.00,10434.78,45600.00
P00004,C00003,CLI00535,ARG,V00053,SUC00006,2017-07-03,24,320000.00,13333.33,19200.00
P00004,C00003,CLI00535,ARG,V00053,SUC00006,2020-07-03,24,320000.00,13333.33,19200.00
P00004,C00003,CLI00535,COL,V00039,SUC00012,2016-08-30,27,300000.00,11111.11,18000.00
P00004,C00003,CLI00535,COL,V00039,SUC00012,2020-08-30,27,300000.00,11111.11,18000.00
P00004,C00003,CLI00535,GUA,V00005,SUC00013,2018-11-28,48,500000.00,10416.67,55000.00
P00004,C00003,CLI00535,GUA,V00005,SUC00013,2020-11-28,48,500000.00,10416.67,55000.00
P00004,C00003,CLI00750,ARG,V00032,SUC00057,2019-03-05,5,60000.00,12000.00,0.96
P00004,C00003,CLI00206,URU,V00010,SUC00034,2017-09-07,44,510000.00,11590.91,91800.00
P00004,C00003,CLI00665,ARG,V00042,SUC00043,2019-09-20,16,170000.00,10625.00,0.85
P00004,C00003,CLI00665,URU,V00027,SUC00065,2018-09-08,42,430000.00,10238.10,25800.00
P00004,C00003,CLI00665,URU,V00027,SUC00065,2021-09-08,42,430000.00,10238.10,25800.00
P00004,C00003,CLI00564,URU,V00049,SUC00063,2016-04-05,45,600000.00,13333.33,30000.00
P00004,C00003,CLI00564,URU,V00049,SUC00063,2020-04-05,45,600000.00,13333.33,30000.00
P00004,C00003,CLI00303,PER,V00038,SUC00035,2018-05-21,17,200000.00,11764.71,22000.00
P00004,C00003,CLI00303,PER,V00038,SUC00035,2021-05-21,17,200000.00,11764.71,22000.00
P00004,C00003,CLI00432,CRI,V00001,SUC00031,2018-09-04,18,190000.00,10555.56,0.95
P00004,C00003,CLI00432,CRI,V00001,SUC00031,2021-09-04,18,190000.00,10555.56,0.95
P00004,C00003,CLI00105,ARG,V00053,SUC00006,2016-01-27,41,590000.00,14390.24,64900.00
P00004,C00003,CLI00105,ARG,V00053,SUC00006,2019-11-27,41,590000.00,14390.24,64900.00
P00004,C00003,CLI00105,PAR,V00002,SUC00047,2016-11-30,46,470000.00,10217.39,89300.00
P00004,C00003,CLI00105,DOM,V00028,SUC00044,2016-06-14,11,120000.00,10909.09,13200.00
P00004,C00003,CLI00105,URU,V00027,SUC00065,2016-01-27,36,370000.00,10277.78,59200.00
P00004,C00003,CLI00105,URU,V00027,SUC00065,2019-11-27,36,370000.00,10277.78,59200.00
P00004,C00003,CLI00278,ECU,V00029,SUC00025,2017-02-28,14,180000.00,12857.14,21600.00
P00004,C00003,CLI00278,MEX,V00019,SUC00005,2017-08-13,4,50000.00,12500.00,0.75
P00004,C00003,CLI00681,CRI,V00022,SUC00037,2016-04-10,5,60000.00,12000.00,0.54
P00004,C00003,CLI00681,CRI,V00022,SUC00037,2020-04-10,5,60000.00,12000.00,0.54
P00004,C00003,CLI00681,PER,V00013,SUC00036,2018-01-09,30,330000.00,11000.00,26400.00
P00004,C00003,CLI00681,PER,V00013,SUC00036,2021-01-09,30,330000.00,11000.00,26400.00
P00004,C00003,CLI00678,CRI,V00060,SUC00022,2018-02-28,9,100000.00,11111.11,0.70
P00004,C00003,CLI00678,CRI,V00060,SUC00022,2021-02-28,9,100000.00,11111.11,0.70
P00004,C00003,CLI00790,ECU,V00064,SUC00060,2017-05-06,44,590000.00,13409.09,29500.00
P00004,C00003,CLI00790,ECU,V00029,SUC00025,2017-05-06,14,150000.00,10714.29,13500.00
P00004,C00003,CLI00182,URU,V00065,SUC00039,2016-07-09,38,390000.00,10263.16,62400.00
P00004,C00003,CLI00064,COL,V00046,SUC00019,2017-05-17,39,400000.00,10256.41,72000.00
P00004,C00003,CLI00050,CHI,V00062,SUC00020,2016-12-28,10,110000.00,11000.00,19800.00
P00004,C00003,CLI00780,PAR,V00033,SUC00018,2018-03-15,48,500000.00,10416.67,45000.00
P00004,C00003,CLI00780,PAR,V00033,SUC00018,2021-03-15,48,500000.00,10416.67,45000.00
P00004,C00003,CLI00003,CRI,V00001,SUC00031,2019-04-23,30,310000.00,10333.33,27900.00
P00004,C00003,CLI00003,URU,V00065,SUC00039,2016-09-05,16,170000.00,10625.00,23800.00
P00004,C00003,CLI00003,URU,V00065,SUC00039,2020-09-05,16,170000.00,10625.00,23800.00
P00004,C00003,CLI00653,GUA,V00011,SUC00028,2018-05-19,4,50000.00,12500.00,0.45
P00004,C00003,CLI00653,GUA,V00011,SUC00028,2021-05-19,4,50000.00,12500.00,0.45
P00004,C00003,CLI00653,GUA,V00015,SUC00004,2018-05-21,47,490000.00,10425.53,53900.00
P00004,C00003,CLI00653,GUA,V00015,SUC00004,2021-05-21,47,490000.00,10425.53,53900.00
P00004,C00003,CLI00721,MEX,V00021,SUC00064,2016-09-02,46,470000.00,10217.39,23500.00
P00004,C00003,CLI00721,MEX,V00021,SUC00064,2020-09-02,46,470000.00,10217.39,23500.00
P00004,C00003,CLI00721,PER,V00009,SUC00055,2019-09-30,27,280000.00,10370.37,16800.00
P00004,C00003,CLI00438,URU,V00010,SUC00034,2016-08-14,48,490000.00,10208.33,49000.00
P00004,C00003,CLI00438,URU,V00010,SUC00034,2020-08-14,48,490000.00,10208.33,49000.00
P00004,C00003,CLI00167,PER,V00038,SUC00035,2017-02-26,31,320000.00,10322.58,38400.00
P00004,C00003,CLI00477,ARG,V00042,SUC00043,2016-06-11,24,250000.00,10416.67,50000.00
P00004,C00003,CLI00477,CRI,V00055,SUC00052,2016-12-10,18,190000.00,10555.56,0.95
P00004,C00003,CLI00477,DOM,V00035,SUC00016,2017-01-05,31,320000.00,10322.58,25600.00
P00004,C00003,CLI00477,URU,V00041,SUC00058,2016-06-11,47,480000.00,10212.77,43200.00
P00004,C00003,CLI00606,HON,V00057,SUC00015,2019-01-26,43,440000.00,10232.56,48400.00
P00004,C00003,CLI00588,ARG,V00042,SUC00043,2017-12-28,34,350000.00,10294.12,49000.00
P00004,C00003,CLI00588,ARG,V00042,SUC00043,2020-12-28,34,350000.00,10294.12,49000.00
P00004,C00003,CLI00446,COL,V00018,SUC00038,2016-11-17,15,200000.00,13333.33,26000.00
P00004,C00003,CLI00446,PER,V00037,SUC00010,2019-02-19,32,460000.00,14375.00,27600.00
P00004,C00003,CLI00446,URU,V00049,SUC00063,2016-09-09,5,60000.00,12000.00,0.84
P00004,C00003,CLI00446,URU,V00049,SUC00063,2020-09-09,5,60000.00,12000.00,0.84
P00004,C00003,CLI00392,ARG,V00017,SUC00045,2018-06-09,18,190000.00,10555.56,28500.00
P00004,C00003,CLI00392,ARG,V00017,SUC00045,2021-06-09,18,190000.00,10555.56,28500.00
P00004,C00003,CLI00006,MEX,V00048,SUC00053,2017-11-30,31,320000.00,10322.58,35200.00
P00004,C00003,CLI00120,ECU,V00029,SUC00025,2019-06-16,10,110000.00,11000.00,0.55
P00004,C00003,CLI00313,PAR,V00025,SUC00049,2016-08-16,39,480000.00,12307.69,38400.00
P00004,C00003,CLI00313,PAR,V00025,SUC00049,2020-08-16,39,480000.00,12307.69,38400.00
P00004,C00003,CLI00452,CRI,V00003,SUC00026,2016-09-30,47,560000.00,11914.89,100800.00
P00004,C00003,CLI00452,CRI,V00003,SUC00026,2020-09-30,47,560000.00,11914.89,100800.00
P00004,C00003,CLI00081,ESP,V00045,SUC00008,2019-04-26,5,60000.00,12000.00,0.30
P00004,C00003,CLI00710,COL,V00051,SUC00001,2016-06-19,30,310000.00,10333.33,52700.00
P00004,C00003,CLI00710,GUA,V00011,SUC00028,2019-02-17,20,210000.00,10500.00,31500.00
P00004,C00003,CLI00488,GUA,V00015,SUC00004,2019-05-29,50,510000.00,10200.00,81600.00
P00004,C00003,CLI00539,ECU,V00050,SUC00023,2016-01-21,36,370000.00,10277.78,37000.00
P00004,C00003,CLI00539,ECU,V00050,SUC00023,2019-11-21,36,370000.00,10277.78,37000.00
P00004,C00003,CLI00539,PAR,V00033,SUC00018,2016-03-31,18,190000.00,10555.56,26600.00
P00004,C00003,CLI00539,PAR,V00033,SUC00018,2020-01-30,18,190000.00,10555.56,26600.00
P00004,C00003,CLI00539,PAR,V00033,SUC00018,2020-03-31,18,190000.00,10555.56,26600.00
P00004,C00003,CLI00725,URU,V00041,SUC00058,2017-03-03,23,250000.00,10869.57,30000.00
P00004,C00003,CLI00541,ECU,V00064,SUC00060,2018-01-22,43,440000.00,10232.56,57200.00
P00004,C00003,CLI00541,ECU,V00064,SUC00060,2021-01-22,43,440000.00,10232.56,57200.00
P00004,C00003,CLI00072,MEX,V00014,SUC00048,2017-07-28,5,60000.00,12000.00,0.78
P00004,C00003,CLI00072,MEX,V00014,SUC00048,2020-07-28,5,60000.00,12000.00,0.78
P00004,C00003,CLI00213,CHI,V00008,SUC00033,2016-03-30,41,430000.00,10487.80,30100.00
P00004,C00003,CLI00213,CHI,V00008,SUC00033,2020-01-29,41,430000.00,10487.80,30100.00
P00004,C00003,CLI00213,CHI,V00008,SUC00033,2020-03-30,41,430000.00,10487.80,30100.00
P00004,C00003,CLI00368,PAR,V00043,SUC00009,2019-07-29,9,100000.00,11111.11,0.90
P00004,C00003,CLI00484,GUA,V00015,SUC00004,2016-10-12,15,160000.00,10666.67,17600.00
P00004,C00003,CLI00484,GUA,V00015,SUC00004,2020-10-12,15,160000.00,10666.67,17600.00
P00004,C00003,CLI00616,GUA,V00016,SUC00007,2016-01-14,14,150000.00,10714.29,18000.00
P00004,C00003,CLI00616,GUA,V00016,SUC00007,2019-11-14,14,150000.00,10714.29,18000.00
P00004,C00003,CLI00381,PAR,V00043,SUC00009,2017-03-05,16,170000.00,10625.00,10200.00
P00004,C00003,CLI00204,ECU,V00050,SUC00023,2017-12-26,17,190000.00,11176.47,22800.00
P00004,C00003,CLI00204,ECU,V00050,SUC00023,2020-12-26,17,190000.00,11176.47,22800.00
P00004,C00003,CLI00204,ECU,V00064,SUC00060,2019-05-07,48,510000.00,10625.00,56100.00
P00004,C00003,CLI00587,URU,V00065,SUC00039,2018-02-03,35,480000.00,13714.29,81600.00
P00004,C00003,CLI00587,URU,V00065,SUC00039,2021-02-03,35,480000.00,13714.29,81600.00
P00004,C00003,CLI00134,URU,V00065,SUC00039,2017-05-25,47,490000.00,10425.53,63700.00
P00004,C00003,CLI00034,COL,V00051,SUC00001,2018-02-10,31,330000.00,10645.16,36300.00
P00004,C00003,CLI00034,COL,V00051,SUC00001,2021-02-10,31,330000.00,10645.16,36300.00
P00004,C00003,CLI00034,ESP,V00026,SUC00046,2019-10-12,20,210000.00,10500.00,29400.00
P00004,C00003,CLI00034,ESP,V00045,SUC00008,2016-07-01,20,210000.00,10500.00,29400.00
P00004,C00003,CLI00248,ECU,V00007,SUC00002,2019-06-10,11,130000.00,11818.18,23400.00
P00004,C00003,CLI00248,MEX,V00048,SUC00053,2018-06-24,46,620000.00,13478.26,93000.00
P00004,C00003,CLI00248,MEX,V00048,SUC00053,2021-06-24,46,620000.00,13478.26,93000.00
P00004,C00003,CLI00141,PAR,V00033,SUC00018,2017-10-31,46,470000.00,10217.39,56400.00
P00004,C00003,CLI00141,DOM,V00004,SUC00041,2018-01-24,4,50000.00,12500.00,0.90
P00004,C00003,CLI00141,DOM,V00004,SUC00041,2021-01-24,4,50000.00,12500.00,0.90
P00004,C00003,CLI00755,HON,V00020,SUC00032,2017-12-03,23,240000.00,10434.78,14400.00
P00004,C00003,CLI00755,HON,V00020,SUC00032,2020-12-03,23,240000.00,10434.78,14400.00
P00004,C00003,CLI00755,DOM,V00004,SUC00041,2017-02-06,43,440000.00,10232.56,79200.00
P00004,C00003,CLI00108,MEX,V00014,SUC00048,2019-08-20,17,180000.00,10588.24,19800.00
P00004,C00003,CLI00680,ESP,V00045,SUC00008,2018-08-05,22,230000.00,10454.55,20700.00
P00004,C00003,CLI00680,ESP,V00045,SUC00008,2021-08-05,22,230000.00,10454.55,20700.00
P00004,C00003,CLI00680,URU,V00027,SUC00065,2016-10-24,50,520000.00,10400.00,57200.00
P00004,C00003,CLI00680,URU,V00027,SUC00065,2020-10-24,50,520000.00,10400.00,57200.00
P00004,C00003,CLI00570,CHI,V00008,SUC00033,2017-09-15,39,400000.00,10256.41,40000.00
P00004,C00003,CLI00570,COL,V00046,SUC00019,2018-04-15,21,220000.00,10476.19,19800.00
P00004,C00003,CLI00570,COL,V00046,SUC00019,2021-04-15,21,220000.00,10476.19,19800.00
P00004,C00003,CLI00570,PER,V00009,SUC00055,2016-10-27,49,670000.00,13673.47,33500.00
P00004,C00003,CLI00570,PER,V00009,SUC00055,2020-10-27,49,670000.00,13673.47,33500.00
P00004,C00003,CLI00570,DOM,V00059,SUC00011,2016-10-27,39,400000.00,10256.41,64000.00
P00004,C00003,CLI00570,DOM,V00059,SUC00011,2020-10-27,39,400000.00,10256.41,64000.00
P00004,C00003,CLI00651,CHI,V00052,SUC00003,2019-09-24,26,360000.00,13846.15,46800.00
P00004,C00003,CLI00094,CHI,V00023,SUC00059,2016-12-14,35,390000.00,11142.86,42900.00
P00004,C00003,CLI00094,PAR,V00025,SUC00049,2017-01-03,23,240000.00,10434.78,31200.00
P00004,C00003,CLI00702,PER,V00013,SUC00036,2016-08-07,26,270000.00,10384.62,40500.00
P00004,C00003,CLI00702,PER,V00013,SUC00036,2020-08-07,26,270000.00,10384.62,40500.00
P00004,C00003,CLI00702,URU,V00027,SUC00065,2017-12-07,7,80000.00,11428.57,12000.00
P00004,C00003,CLI00702,URU,V00027,SUC00065,2020-12-07,7,80000.00,11428.57,12000.00
P00004,C00003,CLI00028,ESP,V00045,SUC00008,2016-02-12,31,320000.00,10322.58,28800.00
P00004,C00003,CLI00028,ESP,V00045,SUC00008,2019-12-13,31,320000.00,10322.58,28800.00
P00004,C00003,CLI00028,ESP,V00045,SUC00008,2020-02-12,31,320000.00,10322.58,28800.00
P00004,C00003,CLI00447,MEX,V00047,SUC00056,2016-06-29,23,240000.00,10434.78,33600.00
P00004,C00003,CLI00589,CHI,V00008,SUC00033,2016-03-23,7,80000.00,11428.57,0.48
P00004,C00003,CLI00589,CHI,V00008,SUC00033,2020-01-22,7,80000.00,11428.57,0.48
P00004,C00003,CLI00589,CHI,V00008,SUC00033,2020-03-23,7,80000.00,11428.57,0.48
P00004,C00003,CLI00036,ECU,V00064,SUC00060,2016-01-16,20,210000.00,10500.00,10500.00
P00004,C00003,CLI00036,ECU,V00064,SUC00060,2019-11-16,20,210000.00,10500.00,10500.00
P00004,C00003,CLI00175,CHI,V00030,SUC00051,2017-01-07,44,450000.00,10227.27,76500.00
P00002,C00001,CLI00158,HON,V00057,SUC00015,2018-12-25,15,480000.00,32000.00,28800.00
P00002,C00001,CLI00342,ECU,V00050,SUC00023,2018-05-31,3,40000.00,13333.33,0.60
P00002,C00001,CLI00342,ECU,V00050,SUC00023,2021-05-31,3,40000.00,13333.33,0.60
P00002,C00001,CLI00148,ARG,V00032,SUC00057,2017-10-06,31,450000.00,14516.13,49500.00
P00002,C00001,CLI00148,PER,V00009,SUC00055,2019-04-10,42,710000.00,16904.76,71000.00
P00002,C00001,CLI00644,PAR,V00033,SUC00018,2017-05-19,35,690000.00,19714.29,89700.00
P00002,C00001,CLI00524,ECU,V00064,SUC00060,2016-03-15,24,960000.00,40000.00,67200.00
P00002,C00001,CLI00524,ECU,V00064,SUC00060,2020-01-14,24,960000.00,40000.00,67200.00
P00002,C00001,CLI00524,ECU,V00064,SUC00060,2020-03-15,24,960000.00,40000.00,67200.00
P00002,C00001,CLI00524,URU,V00027,SUC00065,2019-04-14,19,1220000.00,64210.53,109800.00
P00002,C00001,CLI00196,CHI,V00030,SUC00051,2016-09-22,19,790000.00,41578.95,118500.00
P00002,C00001,CLI00196,CHI,V00030,SUC00051,2020-09-22,19,790000.00,41578.95,118500.00
P00002,C00001,CLI00445,PER,V00009,SUC00055,2018-12-18,49,1230000.00,25102.04,196800.00
P00002,C00001,CLI00525,GUA,V00011,SUC00028,2017-04-02,3,160000.00,53333.33,14400.00
P00002,C00001,CLI00402,URU,V00049,SUC00063,2017-03-14,24,380000.00,15833.33,22800.00
P00002,C00001,CLI00704,DOM,V00004,SUC00041,2016-09-16,6,150000.00,25000.00,21000.00
P00002,C00001,CLI00704,DOM,V00004,SUC00041,2020-09-16,6,150000.00,25000.00,21000.00
P00002,C00001,CLI00636,CRI,V00003,SUC00026,2019-10-04,8,220000.00,27500.00,11000.00
P00002,C00001,CLI00604,CHI,V00062,SUC00020,2019-09-05,16,250000.00,15625.00,47500.00
P00002,C00001,CLI00069,CHI,V00030,SUC00051,2019-07-18,42,550000.00,13095.24,55000.00
P00002,C00001,CLI00069,CRI,V00001,SUC00031,2018-02-12,35,890000.00,25428.57,169100.00
P00002,C00001,CLI00069,CRI,V00001,SUC00031,2021-02-12,35,890000.00,25428.57,169100.00
P00002,C00001,CLI00069,GUA,V00016,SUC00007,2017-07-16,21,1000000.00,47619.05,170000.00
P00002,C00001,CLI00069,GUA,V00016,SUC00007,2020-07-16,21,1000000.00,47619.05,170000.00
P00002,C00001,CLI00385,GUA,V00015,SUC00004,2016-04-20,43,1520000.00,35348.84,228000.00
P00002,C00001,CLI00385,GUA,V00015,SUC00004,2020-04-20,43,1520000.00,35348.84,228000.00
P00002,C00001,CLI00197,PAR,V00044,SUC00042,2016-08-23,10,250000.00,25000.00,27500.00
P00002,C00001,CLI00197,PAR,V00044,SUC00042,2020-08-23,10,250000.00,25000.00,27500.00
P00002,C00001,CLI00774,DOM,V00004,SUC00041,2016-12-10,10,360000.00,36000.00,21600.00
P00002,C00001,CLI00520,ARG,V00032,SUC00057,2016-01-21,37,490000.00,13243.24,39200.00
P00002,C00001,CLI00520,ARG,V00032,SUC00057,2019-11-21,37,490000.00,13243.24,39200.00
P00002,C00001,CLI00009,HON,V00006,SUC00030,2019-08-12,17,450000.00,26470.59,40500.00
P00002,C00001,CLI00132,HON,V00057,SUC00015,2018-07-14,7,100000.00,14285.71,15000.00
P00002,C00001,CLI00132,HON,V00057,SUC00015,2021-07-14,7,100000.00,14285.71,15000.00
P00002,C00001,CLI00136,PAR,V00002,SUC00047,2019-02-27,46,1280000.00,27826.09,256000.00
P00002,C00001,CLI00136,PER,V00013,SUC00036,2018-12-19,37,630000.00,17027.03,100800.00
P00002,C00001,CLI00490,HON,V00006,SUC00030,2016-04-14,18,600000.00,33333.33,120000.00
P00002,C00001,CLI00490,HON,V00006,SUC00030,2020-04-14,18,600000.00,33333.33,120000.00
P00002,C00001,CLI00364,URU,V00041,SUC00058,2016-11-16,3,50000.00,16666.67,0.50
P00002,C00001,CLI00062,CRI,V00022,SUC00037,2016-07-31,23,260000.00,11304.35,52000.00
P00002,C00001,CLI00331,ESP,V00045,SUC00008,2018-09-09,39,2440000.00,62564.10,463600.00
P00002,C00001,CLI00331,ESP,V00045,SUC00008,2021-09-09,39,2440000.00,62564.10,463600.00
P00002,C00001,CLI00077,HON,V00020,SUC00032,2016-11-24,16,350000.00,21875.00,49000.00
P00002,C00001,CLI00077,PAR,V00002,SUC00047,2017-02-26,21,240000.00,11428.57,33600.00
P00002,C00001,CLI00620,PAR,V00033,SUC00018,2017-03-25,22,740000.00,33636.36,51800.00
P00002,C00001,CLI00620,DOM,V00054,SUC00040,2018-03-10,45,1710000.00,38000.00,342000.00
P00002,C00001,CLI00620,DOM,V00054,SUC00040,2021-03-10,45,1710000.00,38000.00,342000.00
P00002,C00001,CLI00529,CRI,V00060,SUC00022,2018-01-10,28,870000.00,31071.43,165300.00
P00002,C00001,CLI00529,CRI,V00060,SUC00022,2021-01-10,28,870000.00,31071.43,165300.00
P00002,C00001,CLI00529,URU,V00065,SUC00039,2017-05-25,20,410000.00,20500.00,45100.00
P00002,C00001,CLI00676,DOM,V00028,SUC00044,2016-09-04,43,1380000.00,32093.02,82800.00
P00002,C00001,CLI00676,DOM,V00028,SUC00044,2020-09-04,43,1380000.00,32093.02,82800.00
